id_escenario,escenario,recargo_entrega_ilustrativo_fraccion,participacion_gasolina_en_p068,codigo,producto,efecto_costo_directo_pct,efecto_precio_propagado_pct
E15_r15_p068_502,E15,0.15,0.502,P115,Servicios de Intermediación Financiera Medidos Indirectamente (SIFMI),0.0001748472392950303,0.002678918607275039
E15_r15_p068_502,E15,0.15,0.502,P116,"Servicios de seguro, reaseguro y fondos de pensiones",0.00019575577622207212,0.0023055893206235197
E15_r15_p068_502,E15,0.15,0.502,P117,Servicios auxiliares de la intermediación financiera,0.0023803481016758327,0.005077486402790631
E15_r15_p068_502,E15,0.15,0.502,P118,Servicios de alquiler de vivienda,2.7138385194887184e-10,0.000608149931288612
E15_r15_p068_502,E15,0.15,0.502,P119,"Otros servicios inmobiliarios, excepto alquiler de vivienda",0.0014454851261604556,0.004592822215905096
E15_r15_p068_502,E15,0.15,0.502,P120,"Servicios jurídicos, de contabilidad, auditoría, teneduría de libros y consultoría fiscal",0.001106060448992206,0.0024783754301245246
E15_r15_p068_502,E15,0.15,0.502,P121,Servicios de tecnología de la información,0.006329809599464963,0.008781437377772702
E15_r15_p068_502,E15,0.15,0.502,P122,"Servicios de arquitectura e ingeniería, ensayos y análisis técnicos",0.006188213092518089,0.009231828531543583
E15_r15_p068_502,E15,0.15,0.502,P123,"Otros servicios profesionales, científicos y técnicos",0.001493352015941672,0.0033487629321086614
E15_r15_p068_502,E15,0.15,0.502,P124,Servicios de publicidad y estudios de mercado,0.002310348369918419,0.005594267823107154
E15_r15_p068_502,E15,0.15,0.502,P125,Servicios de arrendamiento o alquiler sin operador,0.007647120847417219,0.010089956643323
E15_r15_p068_502,E15,0.15,0.502,P126,Servicios  de agencias de empleo y de dotación de recursos humanos,0.0014762397526757673,0.002221054590016505
E15_r15_p068_502,E15,0.15,0.502,P127,"Servicios de agencias de viajes, operadores turísticos y actividades conexas",0.005269189039704076,0.008121469196188535
E15_r15_p068_502,E15,0.15,0.502,P128,"Servicios de seguridad, sistemas de seguridad e investigación privada",0.0035627987064493194,0.004796607653322136
E15_r15_p068_502,E15,0.15,0.502,P129,Servicios de limpieza,0.00243343153425606,0.004829397918252004
E15_r15_p068_502,E15,0.15,0.502,P130,Servicios telefónicos de centros de llamadas,0.0006977196688697978,0.002567145650928772
E15_r15_p068_502,E15,0.15,0.502,P131,"Servicios administrativos, de apoyo de oficina y otros servicios de apoyo a las empresas",0.008906911977975336,0.011368993589226006
E15_r15_p068_502,E15,0.15,0.502,P132,"Servicios de mantenimiento, reparación e instalación de productos metálicos elaborados, maquinaria y equipo",0.005084094467881587,0.00981122505515951
E15_r15_p068_502,E15,0.15,0.502,P133,Servicios de reparación de otros bienes,0.002552980071351861,0.004333820194309267
E15_r15_p068_502,E15,0.15,0.502,P134,"Servicios de apoyo a la agricultura, caza, silvicultura y pesca",0.008299251185056597,0.009450422735371744
E15_r15_p068_502,E15,0.15,0.502,P135,"Servicios de apoyo a la explotación de minas y canteras y los relacionados con la distribución de electricidad, gas y agua",0.001504269011157243,0.004758649246334803
E15_r15_p068_502,E15,0.15,0.502,P136,Servicios de manufactura,0.007766178888943422,0.012515394640060141
E15_r15_p068_502,E15,0.15,0.502,P137,Servicios públicos del gobierno general,0.011627659578051881,0.01808801168049696
E15_r15_p068_502,E15,0.15,0.502,P138,"Servicios públicos administrativos relacionados con la provisión de servicios educativos, de salud, servicios sociales, culturales y otros, sin contar los servicios de seguridad social",0.0005455719003497791,0.003952802548887887
E15_r15_p068_502,E15,0.15,0.502,P139,Otros servicios administrativos,0.0010046731724421202,0.0062437533625357465
E15_r15_p068_502,E15,0.15,0.502,P140,Servicios públicos administrativos prestados a la comunidad en su conjunto,0.0015966961492918743,0.0032415481724812033
E15_r15_p068_502,E15,0.15,0.502,P141,Servicios administrativos relacionados con los sistemas de seguridad social de afiliación obligatoria,0.0018682309480333996,0.0032993795910528055
E15_r15_p068_502,E15,0.15,0.502,P142,Servicios de enseñanza,0.0011781524853368038,0.0023481918321362734
E15_r15_p068_502,E15,0.15,0.502,P143,Servicios de hospitalización,0.0029071685261264947,0.005167463395751343
E15_r15_p068_502,E15,0.15,0.502,P144,Servicios médicos y dentales,0.003033258197386098,0.0054033782685527
E15_r15_p068_502,E15,0.15,0.502,P145,Otros servicios de atención de la salud humana,0.0027084005243775563,0.006129343911280128
E15_r15_p068_502,E15,0.15,0.502,P146,"Servicios audiovisuales, recreativos, culturales y deportivos",0.005457195263388801,0.00997399094084283
E15_r15_p068_502,E15,0.15,0.502,P147,Servicios de asociaciones que sirven a las empresas,0.004335343185128416,0.007571546442886623
E15_r15_p068_502,E15,0.15,0.502,P148,Servicios de asociaciones que sirven a los hogares,0.0036973458417131457,0.00812331546626932
E15_r15_p068_502,E15,0.15,0.502,P149,Otros servicios,0.0017753117680114404,0.0030786044509890083
E15_r15_p068_502,E15,0.15,0.502,P150,Servicios domésticos,0.0,0.0
E15_r15_p068_502,E15,0.15,0.502,P151,Compras directas en el exterior por residentes,0.0,0.0
E15_r15_p068_502,E15,0.15,0.502,P152,Compras directas en el territorio nacional por no residentes,0.0,0.0
E15_r30_p068_450,E15,0.3,0.45,P001,Maíz,0.0068709496080641775,0.010663566466376171
E15_r30_p068_450,E15,0.3,0.45,P002,Frijoles,0.0006069272421145572,0.005280045412539889
E15_r30_p068_450,E15,0.3,0.45,P003,Leguminosas (legumbres secas) y semillas oleaginosas,0.016793814150619816,0.025535421613978166
E15_r30_p068_450,E15,0.3,0.45,P004,Arroz,0.00833988138177417,0.01850329687900211
E15_r30_p068_450,E15,0.3,0.45,P005,Otros cereales,0.005611716956802701,0.009968841271712188
E15_r30_p068_450,E15,0.3,0.45,P006,Hortalizas,0.010883296560828655,0.017663769996583922
E15_r30_p068_450,E15,0.3,0.45,P007,Sandías y melones,0.008216624083792604,0.015236373438932286
E15_r30_p068_450,E15,0.3,0.45,P008,Ejotes y arvejas,0.007950941828918848,0.01400478947361316
E15_r30_p068_450,E15,0.3,0.45,P009,Raíces y tubérculos,0.010299736065762117,0.02009860083121549
E15_r30_p068_450,E15,0.3,0.45,P010,Caña de azúcar y otras plantas azucareras,0.01753624346384605,0.03238458807366102
E15_r30_p068_450,E15,0.3,0.45,P011,Tabaco y otras plantas no perennes,0.00163795074114585,0.010926624920698473
E15_r30_p068_450,E15,0.3,0.45,P012,"Bananos, plátanos y otros",0.016847735311147593,0.031166736037655293
E15_r30_p068_450,E15,0.3,0.45,P013,Frutas tropicales y subtropicales,0.010275272536762322,0.016386862896420915
E15_r30_p068_450,E15,0.3,0.45,P014,"Berries, otras frutas y semillas de frutas",0.012279121420302986,0.01783343191406424
E15_r30_p068_450,E15,0.3,0.45,P015,Palma africana,0.013826396331169312,0.028779825850394666
E15_r30_p068_450,E15,0.3,0.45,P016,Café en grano,0.0006367945327374998,0.012059062938355482
E15_r30_p068_450,E15,0.3,0.45,P017,Cardamomo,0.006921241193047188,0.019655733442406627
E15_r30_p068_450,E15,0.3,0.45,P018,Caucho natural,0.02642045822837236,0.05450700622193984
E15_r30_p068_450,E15,0.3,0.45,P019,Propagación de plantas,0.06728727874678526,0.08616442548026838
E15_r30_p068_450,E15,0.3,0.45,P020,"Otros frutos oleaginosos, otras plantas bebestibles y especias aromáticas",0.04865181002544688,0.05906613893526017
E15_r30_p068_450,E15,0.3,0.45,P021,Ganado bovino,0.005088404689404797,0.010086536374813496
E15_r30_p068_450,E15,0.3,0.45,P022,Ganado porcino y otro tipo de animales vivos n.c.p.,0.01225042447124974,0.02140975613335763
E15_r30_p068_450,E15,0.3,0.45,P023,Aves de corral,0.005214855063477625,0.015161348753876746
E15_r30_p068_450,E15,0.3,0.45,P024,Leche cruda,0.009570672130241346,0.021299627906572405
E15_r30_p068_450,E15,0.3,0.45,P025,Huevos,0.005267803547874517,0.011162428387464054
E15_r30_p068_450,E15,0.3,0.45,P026,Otros productos de animales vivos,0.0,0.010645834646747693
E15_r30_p068_450,E15,0.3,0.45,P027,Troncos de madera y leña,0.029340552330953916,0.04054440764694833
E15_r30_p068_450,E15,0.3,0.45,P028,Productos forestales no madereros,0.023295186105444093,0.0401046209778964
E15_r30_p068_450,E15,0.3,0.45,P029,"Peces vivos, frescos o refrigerados",0.20218678834349574,0.2074573268375673
E15_r30_p068_450,E15,0.3,0.45,P030,Crustáceos sin congelar y otros productos de la pesca,0.020370065505245626,0.030960096160285826
E15_r30_p068_450,E15,0.3,0.45,P031,Petróleo crudo y gas natural,0.05059001611622527,0.0602478021971146
E15_r30_p068_450,E15,0.3,0.45,P032,Minerales metálicos,0.01806853624256835,0.028105931752296875
E15_r30_p068_450,E15,0.3,0.45,P033,Minerales no metálicos,0.059347111342299974,0.07095423666224099
E15_r30_p068_450,E15,0.3,0.45,P034,Carne y despojos comestibles de ganado bovino; cueros y pieles de bovino y de otros animales,0.010739822323249814,0.026148547011228315
E15_r30_p068_450,E15,0.3,0.45,P035,Carne y despojos comestibles de ganado porcino,0.004693404379301085,0.02354806878550425
E15_r30_p068_450,E15,0.3,0.45,P036,Carne y despojos comestibles de aves,0.009846709149117129,0.026501605514031606
E15_r30_p068_450,E15,0.3,0.45,P037,Carne y despojos de otros animales y conservas y preparados de carne,0.014627182811697087,0.028326050180265624
E15_r30_p068_450,E15,0.3,0.45,P038,"Pescado congelado, preparado o en conserva y sus productos",0.003509849463749864,0.014566683203581234
E15_r30_p068_450,E15,0.3,0.45,P039,"Crustáceos, moluscos y demás invertebrados acuáticos congelados, preparados o en conserva y sus productos",0.007246257094665518,0.020066620648565354
E15_r30_p068_450,E15,0.3,0.45,P040,"Vegetales preparados o en conserva, legumbres y papas",0.03207043866802881,0.04783088805801769
E15_r30_p068_450,E15,0.3,0.45,P041,Preparaciones y conservas de frutas y nueces,0.010489252211558943,0.021268271690225906
E15_r30_p068_450,E15,0.3,0.45,P042,Jugos de frutas,0.02492088238050876,0.039610349987633936
E15_r30_p068_450,E15,0.3,0.45,P043,Aceites de origen vegetal,0.013239874719843754,0.030905840799090502
E15_r30_p068_450,E15,0.3,0.45,P044,"Margarina, grasas y otros aceites de origen animal y vegetal",0.016654623811472695,0.034711447198579236
E15_r30_p068_450,E15,0.3,0.45,P045,Leche líquida y crema procesada,0.011465721268372479,0.029065555180120984
E15_r30_p068_450,E15,0.3,0.45,P046,Otros productos lácteos n.c.p.,0.01187210328595555,0.028507124421667543
E15_r30_p068_450,E15,0.3,0.45,P047,Harina de trigo,0.016628825233194394,0.03204904898852111
E15_r30_p068_450,E15,0.3,0.45,P048,Arroz sin cáscara,0.018816988146334316,0.026483234432850517
E15_r30_p068_450,E15,0.3,0.45,P049,"Otros productos de molinería, almidones y productos de almidón",0.02781524288780509,0.03961007416257186
E15_r30_p068_450,E15,0.3,0.45,P050,Pan y otros productos de panadería y repostería n.c.p.,0.002980575750694608,0.0187725467530551
E15_r30_p068_450,E15,0.3,0.45,P051,"Tortillas de maíz, incluso tostadas, horneadas o fritas",0.0002830683616489226,0.00972619907094649
E15_r30_p068_450,E15,0.3,0.45,P052,"Azúcar de caña sin refinar y refinada, melaza y los demás azúcares n.c.p.",0.0013464211904987157,0.02907993221728598
E15_r30_p068_450,E15,0.3,0.45,P053,Productos alimenticios n.c.p.,0.029769470638806916,0.041879163442151715
E15_r30_p068_450,E15,0.3,0.45,P054,Preparados para alimentación animal,0.002433420092653074,0.011697549500420418
E15_r30_p068_450,E15,0.3,0.45,P055,"Aguardientes, licores, vinos, demás bebidas espirituosas y productos del tabaco",0.0038592586237198487,0.016675813865210713
E15_r30_p068_450,E15,0.3,0.45,P056,Malta y cerveza de malta,0.04471229824242255,0.058038922920397744
E15_r30_p068_450,E15,0.3,0.45,P057,Bebidas no alcohólicas,0.039638831762759716,0.05869458955299413
E15_r30_p068_450,E15,0.3,0.45,P058,Aguas minerales y otras aguas embotelladas,0.04118792549540682,0.05317016408370711
E15_r30_p068_450,E15,0.3,0.45,P059,"Hilados, tejidos, telas y otros productos textiles excepto prendas de vestir",0.015372311077724507,0.027009808246306555
E15_r30_p068_450,E15,0.3,0.45,P060,"Prendas de vestir, adobo y teñido de pieles",0.014709971374646304,0.028082550962601784
E15_r30_p068_450,E15,0.3,0.45,P061,Cuero de piel curtida o adobada y cuero artificial o regenerado y artículos de cuero,0.019424676224595636,0.03309299007385633
E15_r30_p068_450,E15,0.3,0.45,P062,"Calzado y sus partes, de cualquier material y de cualquier uso",0.0012110292201494048,0.014049774155586049
E15_r30_p068_450,E15,0.3,0.45,P063,"Madera aserrada y acepillada, productos de madera, corcho, paja y materiales trenzables",0.020301130551522373,0.04553978373339688
E15_r30_p068_450,E15,0.3,0.45,P064,Pasta de papel y papel,0.005880765165950302,0.01751397553394631
E15_r30_p068_450,E15,0.3,0.45,P065,Envases de papel y cartón,0.008034786461211385,0.01784990202311607
E15_r30_p068_450,E15,0.3,0.45,P066,Productos de la edición,0.008726289507924074,0.018180138207433135
E15_r30_p068_450,E15,0.3,0.45,P067,Productos de la impresión,0.014645797403241902,0.0251389556957856
E15_r30_p068_450,E15,0.3,0.45,P068,"Gasolinas, diésel oil y fuel oils",0.02573353317958114,0.031288179601438336
E15_r30_p068_450,E15,0.3,0.45,P069,"Aceites, grasas lubricantes y otros aceites preparados",0.0,0.0
E15_r30_p068_450,E15,0.3,0.45,P070,"Gases de petróleo, otros productos de la refinación de petróleo n.c.p.",0.05327268475031005,0.06360435598527045
E15_r30_p068_450,E15,0.3,0.45,P071,"Abonos, fertilizantes y pesticidas",0.001849139544198889,0.00841421440488947
E15_r30_p068_450,E15,0.3,0.45,P072,"Pinturas, barnices, tintas y productos relacionados",0.008608839362747913,0.0177359465847427
E15_r30_p068_450,E15,0.3,0.45,P073,"Jabón, preparados de limpieza, perfumes y preparados de toilet",0.012023826409229556,0.018915321627479637
E15_r30_p068_450,E15,0.3,0.45,P074,Otros productos químicos,0.029012264988453104,0.04748411507399014
E15_r30_p068_450,E15,0.3,0.45,P075,Productos farmacéuticos,0.006218927780316414,0.016499297671100265
E15_r30_p068_450,E15,0.3,0.45,P076,Productos de caucho y plástico,0.003969491928985923,0.014107127478975759
E15_r30_p068_450,E15,0.3,0.45,P077,Vidrio y productos de vidrio,0.08106312240204133,0.1110620615658042
E15_r30_p068_450,E15,0.3,0.45,P078,Productos de cerámica y arcilla,0.029956157254477766,0.05293134723646083
E15_r30_p068_450,E15,0.3,0.45,P079,"Cemento, cal y yeso",0.015783373096050473,0.03959198284219009
E15_r30_p068_450,E15,0.3,0.45,P080,"Artículos de hormigón, cemento y yeso",0.017040193250382283,0.04454568737753955
E15_r30_p068_450,E15,0.3,0.45,P081,Piedras talladas para construcción y otros productos minerales no metálicos n.c.p.,0.010478076476377869,0.026480566066299362
E15_r30_p068_450,E15,0.3,0.45,P082,"Métales básicos de hierro y acero, productos primarios de metales preciosos y otros metales no ferrosos",0.013487635175792089,0.030472093126957412
E15_r30_p068_450,E15,0.3,0.45,P083,Productos metálicos estructurales y sus partes de hierro o de acero,0.005841137804105406,0.012910703116401502
E15_r30_p068_450,E15,0.3,0.45,P084,Otros productos elaborados de metal,0.014822779406149681,0.021939184527619896
E15_r30_p068_450,E15,0.3,0.45,P085,"Maquinaria para usos generales y especiales, sus partes y piezas, excepto electrodomésticos",0.0013106522543143515,0.007789712906002692
E15_r30_p068_450,E15,0.3,0.45,P086,Electrodomésticos y sus partes,0.0,0.0
E15_r30_p068_450,E15,0.3,0.45,P087,"Maquinaria de oficina, contabilidad e informática, sus partes y piezas",0.0,0.0
E15_r30_p068_450,E15,0.3,0.45,P088,"Maquinaria y aparatos eléctricos, sus partes y piezas",0.002316779412716158,0.011061957605545339
E15_r30_p068_450,E15,0.3,0.45,P089,"Equipo y aparatos de radio, televisión y comunicaciones",0.0,0.0
E15_r30_p068_450,E15,0.3,0.45,P090,"Aparatos médicos, instrumentos ópticos y de precisión, relojes",0.005423877644138613,0.018496397306283774
E15_r30_p068_450,E15,0.3,0.45,P091,Equipo de transporte,0.015566019361159788,0.025821413130233468
E15_r30_p068_450,E15,0.3,0.45,P092,Muebles,0.008137330810045782,0.028541382078082406
E15_r30_p068_450,E15,0.3,0.45,P093,Otros artículos n.c.p.,0.013528402546595061,0.023840314980135
E15_r30_p068_450,E15,0.3,0.45,P094,Residuos y desechos,0.05846130801994752,0.06523591810013031
E15_r30_p068_450,E15,0.3,0.45,P095,"Generación y distribución de energía eléctrica, gas, vapor y aire acondicionado",0.09520219816718134,0.10260623098626873
E15_r30_p068_450,E15,0.3,0.45,P096,Agua natural y distribución de agua natural,0.04172059303507739,0.05738362202134584
E15_r30_p068_450,E15,0.3,0.45,P097,"Evacuación de aguas residuales, recogida, tratamiento y eliminación de desechos",0.07375942865875394,0.08081982343027898
E15_r30_p068_450,E15,0.3,0.45,P098,Edificaciones residenciales,0.0002847165691853436,0.015242345554915444
E15_r30_p068_450,E15,0.3,0.45,P099,Edificaciones no residenciales,0.0006873229560770875,0.01772465686955214
E15_r30_p068_450,E15,0.3,0.45,P100,Obras de ingeniería civil,0.021322090431901898,0.039171511799732224
E15_r30_p068_450,E15,0.3,0.45,P101,Servicios generales y especializados de construcción,0.017338067765420778,0.034927377064953274
E15_r30_p068_450,E15,0.3,0.45,P102,Servicios de comercio,0.012249243675986314,0.020466695741296316
E15_r30_p068_450,E15,0.3,0.45,P103,Mantenimiento y reparación de vehículos automotores y motocicletas,0.03174396598222528,0.03792230842343543
E15_r30_p068_450,E15,0.3,0.45,P104,Servicio de transporte de pasajeros por vía terrestre,0.1822970655301429,0.18919133610281494
